gene_id	gene_name	gene_biotype	ICN	ICAA	IKD16N	IKD16A
ENSG00000107651.14	SEC23IP	protein_coding	13.036859	13.78162838	10.91677722	11.84238445
ENSG00000107669.18	ATE1	protein_coding	11.39835461	12.24544669	5.20065411	14.15932246
ENSG00000107672.15	NSMCE4A	protein_coding	5.774780276	8.189207277	7.904465815	9.415319997
ENSG00000107679.14	PLEKHA1	protein_coding	3.046426862	2.639208755	3.296690409	2.682156634
ENSG00000107719.9	PALD1	protein_coding	1.268053704	0.57216252	0.357350037	1.033730361
ENSG00000107731.12	UNC5B	protein_coding	0.427256803	0.385567785	0	1.393216478
ENSG00000107736.22	CDH23	protein_coding	0	0	0	0.12815988
ENSG00000107738.20	VSIR	protein_coding	24.95750178	9.725541455	13.42715197	7.398403981
ENSG00000107742.13	SPOCK2	protein_coding	0	0	1.284810224	0
ENSG00000107745.19	MICU1	protein_coding	37.18076989	21.22734832	29.08153934	16.70150805
ENSG00000107758.16	PPP3CB	protein_coding	12.63568547	18.65908662	6.150577662	13.57824838
ENSG00000107771.17	CCSER2	protein_coding	7.633309988	9.080295262	6.257867691	11.03124297
ENSG00000107779.14	BMPR1A	protein_coding	6.141760429	6.92810784	3.980859886	5.257167275
ENSG00000107789.16	MINPP1	protein_coding	34.87673065	40.21636857	37.67632522	11.84661161
ENSG00000107796.13	ACTA2	protein_coding	2.94643527	2.658940743	3.874894384	4.803928391
ENSG00000107798.18	LIPA	protein_coding	56.7720425	35.05387428	46.48107675	32.64039017
ENSG00000107807.13	TLX1	protein_coding	0	0	0	0
ENSG00000107815.10	TWNK	protein_coding	11.30975105	16.58510269	12.74879744	9.796063893
ENSG00000107816.17	LZTS2	protein_coding	7.143091586	16.51816678	8.303598762	4.731286126
ENSG00000107819.13	SFXN3	protein_coding	19.56570448	10.25222326	7.114591533	5.659735112
ENSG00000107821.15	KAZALD1	protein_coding	0	0.632382934	0.394961321	0
ENSG00000107829.15	FBXW4	protein_coding	8.122289209	8.900432053	11.44470592	8.513194259
ENSG00000107831.14	FGF8	protein_coding	0	0	0	0
ENSG00000107833.10	NPM3	protein_coding	75.59130487	102.3233748	62.13192719	53.91995488
ENSG00000107854.6	TNKS2	protein_coding	13.5794697	12.25447089	11.08460656	19.46814684
ENSG00000107859.10	PITX3	protein_coding	0	0	0	0
ENSG00000107862.6	GBF1	protein_coding	3.318390398	4.146373163	4.891580696	3.121368258
ENSG00000107863.19	ARHGAP21	protein_coding	5.763983806	5.674440767	3.101026986	2.135844821
ENSG00000107864.15	CPEB3	protein_coding	0	0.333081098	0.41605851	0
ENSG00000107872.14	FBXL15	protein_coding	8.334031168	4.297628052	3.355160223	1.941139293
ENSG00000107874.11	CUEDC2	protein_coding	30.65175508	55.32190118	33.31787197	44.62075809
ENSG00000107882.12	SUFU	protein_coding	1.699339412	0.383382154	2.155007707	2.424308049
ENSG00000107890.17	ANKRD26	protein_coding	1.077434307	0.777844063	0.728715867	0.527001286
ENSG00000107897.20	ACBD5	protein_coding	7.186963698	6.932995228	5.447512558	7.87919203
ENSG00000107902.14	LHPP	protein_coding	3.586335936	2.589123158	1.617063725	1.169447108
ENSG00000107929.15	LARP4B	protein_coding	12.08419137	15.67607028	13.33799009	11.90348079
ENSG00000107937.19	GTPBP4	protein_coding	15.7579652	17.2368516	22.60745438	8.953310748
ENSG00000107938.18	EDRF1	protein_coding	4.153404169	4.088881359	2.340940494	4.001515343
ENSG00000107949.17	BCCIP	protein_coding	19.50309467	18.77344638	8.427452046	12.1893272
ENSG00000107951.15	MTPAP	protein_coding	9.46137421	11.06802812	8.6901908	4.856339072
ENSG00000107954.10	NEURL1	protein_coding	2.945841351	3.721766684	1.660334277	4.802960053
ENSG00000107957.16	SH3PXD2A	protein_coding	2.237646657	3.589886651	1.5414444	0.608050821
ENSG00000107959.17	PITRM1	protein_coding	6.245929741	5.636491401	4.302624543	2.640164523
ENSG00000107960.11	STN1	protein_coding	0.889896115	6.022992579	3.761722491	1.088178634
ENSG00000107968.10	MAP3K8	protein_coding	3.324269307	7.499770306	6.557683075	14.22738644
ENSG00000107984.10	DKK1	protein_coding	557.9893049	351.5308817	221.0357197	135.1761858
ENSG00000108001.16	EBF3	protein_coding	0	0	0	0
ENSG00000108010.12	GLRX3	protein_coding	27.03747578	16.77453925	17.14371134	16.99011251
ENSG00000108018.16	SORCS1	protein_coding	0	0	0	0
ENSG00000108021.20	TASOR2	protein_coding	12.267494	15.40244798	11.87438959	7.391737992
ENSG00000108039.18	XPNPEP1	protein_coding	2.1841756	5.124749636	5.662804424	2.136674771
ENSG00000108055.10	SMC3	protein_coding	6.171804585	6.961998636	8.98625616	9.643360037
ENSG00000108061.12	SHOC2	protein_coding	14.00733445	8.4270582	12.7820732	14.1377135
ENSG00000108064.11	TFAM	protein_coding	26.56142784	20.97351517	21.83204409	25.26200587
ENSG00000108091.11	CCDC6	protein_coding	33.81360119	29.06122261	21.32682343	28.54966505
ENSG00000108094.16	CUL2	protein_coding	7.211468827	13.51624006	9.067019627	8.592184696
ENSG00000108100.18	CCNY	protein_coding	20.57680794	32.38788331	7.282147852	10.92288106
ENSG00000108106.14	UBE2S	protein_coding	103.3810343	98.0055729	34.72512915	50.22585225
ENSG00000108107.15	RPL28	protein_coding	193.4451294	222.7845415	151.3433154	165.2078998
ENSG00000108175.18	ZMIZ1	protein_coding	7.304454117	15.38070721	11.13097074	8.380640718
ENSG00000108176.15	DNAJC12	protein_coding	15.03109008	17.26384714	6.161322747	5.569772048
ENSG00000108179.14	PPIF	protein_coding	78.78928969	62.21383776	77.71259542	65.12191658
ENSG00000108187.16	PBLD	protein_coding	0.56513221	1.019980362	5.414834181	0.460701563
ENSG00000108219.15	TSPAN14	protein_coding	29.24661066	31.11119709	37.20403614	21.71099573
ENSG00000108231.14	LGI1	protein_coding	0	0	0	0
ENSG00000108239.9	TBC1D12	protein_coding	1.604646603	3.620188329	4.97425758	0.981093254
ENSG00000108242.13	CYP2C18	protein_coding	0	0	0	0
ENSG00000108244.17	KRT23	protein_coding	0	0	0	0
ENSG00000108255.8	CRYBA1	protein_coding	0	0	0	0
ENSG00000108256.9	NUFIP2	protein_coding	32.78379904	22.79497163	34.68335573	24.09693234
ENSG00000108262.16	GIT1	protein_coding	20.17551995	53.22022844	24.4920758	13.49521264
ENSG00000108298.12	RPL19	protein_coding	432.2029161	409.8633871	266.0770059	325.1313718
ENSG00000108306.13	FBXL20	protein_coding	8.726545283	4.295489541	8.19742168	6.89839423
ENSG00000108309.14	RUNDC3A	protein_coding	0	0	0	0
ENSG00000108312.15	UBTF	protein_coding	30.5118056	24.51715989	19.31724023	11.58493471
ENSG00000108342.13	CSF3	protein_coding	3.94981593	2.376278574	0.742064716	3.219930381
ENSG00000108344.15	PSMD3	protein_coding	67.27366684	77.75079864	63.85981517	45.70181825
ENSG00000108349.17	CASC3	protein_coding	29.37551546	23.19558356	14.48704232	16.08953906
ENSG00000108352.13	RAPGEFL1	protein_coding	2.547824083	1.379534109	0	1.246207365
ENSG00000108370.17	RGS9	protein_coding	0.829063619	2.244506496	2.336383023	3.041375172
ENSG00000108375.13	RNF43	protein_coding	0.923641583	0.416759238	0.260291305	1.129443111
ENSG00000108379.10	WNT3	protein_coding	3.425766278	0	1.158497658	5.026895532
ENSG00000108381.11	ASPA	protein_coding	0	0	0	0
ENSG00000108384.15	RAD51C	protein_coding	8.188642782	11.73649783	9.230561102	8.246163172
ENSG00000108387.16	SEPTIN4	protein_coding	0	0	0.162544023	0
ENSG00000108389.10	MTMR4	protein_coding	8.976614652	7.396321745	8.139030014	5.090663068
ENSG00000108395.14	TRIM37	protein_coding	7.997620727	10.10416883	10.21726464	16.51668047
ENSG00000108405.4	P2RX1	protein_coding	0	0	0	0
ENSG00000108406.10	DHX40	protein_coding	14.8469207	13.84486043	11.15735638	14.92747949
ENSG00000108417.4	KRT37	protein_coding	0	0	0	0
ENSG00000108423.15	TUBD1	protein_coding	8.769468312	8.705178933	1.482793582	2.144688103
ENSG00000108424.11	KPNB1	protein_coding	70.90887405	60.66255258	42.84316579	50.17529555
ENSG00000108433.17	GOSR2	protein_coding	6.307168136	4.957334599	3.784189134	2.487903886
ENSG00000108439.11	PNPO	protein_coding	20.69383088	27.2549058	14.50050685	17.32576393
ENSG00000108443.14	RPS6KB1	protein_coding	7.215072363	6.85375917	6.848938213	4.953095455
ENSG00000108465.15	CDK5RAP3	protein_coding	0	0	1.897595143	0
ENSG00000108468.15	CBX1	protein_coding	38.40819695	32.0610253	10.8238086	13.30707102
ENSG00000108469.15	RECQL5	protein_coding	3.000886846	2.708079278	3.946504342	2.174536602
ENSG00000108474.17	PIGL	protein_coding	4.269031823	2.996378532	7.218331561	2.32010563
ENSG00000108479.13	GALK1	protein_coding	33.8742492	28.38551309	29.32015637	1.972473909
ENSG00000108506.13	INTS2	protein_coding	10.84173423	4.891933171	9.738792993	5.800129608
ENSG00000108509.21	CAMTA2	protein_coding	10.19265021	9.198115834	10.39531376	5.143761253
ENSG00000108510.10	MED13	protein_coding	20.52670064	19.98076579	13.51912741	17.67366506
ENSG00000108511.10	HOXB6	protein_coding	2.244903063	2.025859613	0	4.575169897
ENSG00000108515.18	ENO3	protein_coding	3.405013733	4.301883625	6.525051813	2.220641642
ENSG00000108518.8	PFN1	protein_coding	1040.093493	1073.872833	663.4866061	661.6262202
ENSG00000108523.16	RNF167	protein_coding	59.65028139	59.5974823	67.84050826	38.20733718
ENSG00000108528.14	SLC25A11	protein_coding	57.96047172	67.2493568	42.6679704	35.6785487
ENSG00000108551.5	RASD1	protein_coding	0	1.508964083	0.94243917	0
ENSG00000108556.10	CHRNE	protein_coding	0	0	0	0
ENSG00000108557.19	RAI1	protein_coding	9.333413415	5.162310993	5.939269513	4.172509703
ENSG00000108559.12	NUP88	protein_coding	9.738010289	17.13628177	8.507228678	9.526230813
ENSG00000108561.8	C1QBP	protein_coding	276.6393564	239.4800317	162.9745729	144.9037621
ENSG00000108576.10	SLC6A4	protein_coding	0	0	0.707740371	0
ENSG00000108578.15	BLMH	protein_coding	13.70360049	17.00392345	8.367254426	7.91301508
ENSG00000108582.12	CPD	protein_coding	35.27997059	29.93997033	45.82650016	22.47516554
ENSG00000108587.16	GOSR1	protein_coding	8.304432884	10.17061697	8.525273176	8.704104044
ENSG00000108588.14	CCDC47	protein_coding	86.59839887	54.52233108	85.13121857	51.44197458
ENSG00000108590.11	MED31	protein_coding	2.774431693	5.007440373	5.473035447	4.523490237
ENSG00000108591.10	DRG2	protein_coding	9.07966871	3.20624297	5.117480335	3.861828982
ENSG00000108592.17	FTSJ3	protein_coding	20.78131441	26.86327219	16.7777353	9.157373106
ENSG00000108599.15	AKAP10	protein_coding	10.26837867	18.53291039	11.23448256	15.75696454
ENSG00000108602.18	ALDH3A1	protein_coding	492.1686575	797.8303227	456.2377672	431.3278583
ENSG00000108604.16	SMARCD2	protein_coding	32.72458092	24.48955581	20.24365514	16.26671547
ENSG00000108622.11	ICAM2	protein_coding	0	0	0	0
ENSG00000108639.8	SYNGR2	protein_coding	129.1514732	102.2251461	127.2848898	60.58333588
ENSG00000108641.19	B9D1	protein_coding	5.16528709	4.972043764	4.658012261	2.80719661
ENSG00000108651.10	UTP6	protein_coding	8.693552282	9.909840514	5.415631976	7.46007665
ENSG00000108654.16	DDX5	protein_coding	51.79599668	33.14437744	45.47069091	37.36239699
ENSG00000108666.10	C17orf75	protein_coding	6.108388272	9.187283932	2.869006739	4.979620652
ENSG00000108669.16	CYTH1	protein_coding	4.523389922	4.762363817	4.249119602	1.843756886
ENSG00000108671.11	PSMD11	protein_coding	46.21780944	58.8383081	33.95708256	38.68644295
ENSG00000108679.13	LGALS3BP	protein_coding	249.4085991	245.8844185	257.5541389	144.1346978
ENSG00000108684.15	ASIC2	protein_coding	0	0	0	0
ENSG00000108688.11	CCL7	protein_coding	0	0	0	0
ENSG00000108691.9	CCL2	protein_coding	211.9297007	220.4698338	218.158059	271.1486188
ENSG00000108700.5	CCL8	protein_coding	0	0	0	0
ENSG00000108702.4	CCL1	protein_coding	0	0	0	0
ENSG00000108733.11	PEX12	protein_coding	10.4574733	1.887419833	9.430461078	11.93505501
ENSG00000108759.4	KRT32	protein_coding	0	0	0	0
ENSG00000108771.13	DHX58	protein_coding	0	0	0	0
ENSG00000108773.11	KAT2A	protein_coding	22.45378804	34.93601612	27.49276058	20.82932448
ENSG00000108774.15	RAB5C	protein_coding	62.50415495	46.84515825	44.78208598	31.95422031
ENSG00000108784.10	NAGLU	protein_coding	43.8180602	61.11124591	68.47727689	36.5327706
ENSG00000108786.11	HSD17B1	protein_coding	0	0	0	0
ENSG00000108788.12	MLX	protein_coding	27.47698038	21.69645654	16.26089639	16.79963677
ENSG00000108797.12	CNTNAP1	protein_coding	5.562062394	3.76451363	5.224813414	0.755708367
ENSG00000108798.9	ABI3	protein_coding	0	0	0	0
ENSG00000108799.13	EZH1	protein_coding	1.254807007	0.754913914	3.536169869	1.36390869
ENSG00000108813.11	DLX4	protein_coding	2.416921545	0	1.816299525	0
ENSG00000108819.11	PPP1R9B	protein_coding	26.2472226	26.72287486	18.96596442	20.29972227
ENSG00000108821.14	COL1A1	protein_coding	1.947061478	2.049926115	0.182900374	0.793632225
ENSG00000108823.17	SGCA	protein_coding	0.956747558	0	0	0
ENSG00000108825.18	PTGES3L-AARSD1	protein_coding	0	0	0	0
ENSG00000108826.16	MRPL27	protein_coding	26.13156367	25.32861168	21.27415997	22.09170778
ENSG00000108828.16	VAT1	protein_coding	145.8902006	200.9072918	98.8620321	125.1183565
ENSG00000108829.10	LRRC59	protein_coding	140.348966	117.3588506	105.2293533	97.09437648
ENSG00000108830.10	RND2	protein_coding	0	0	0	0
ENSG00000108839.12	ALOX12	protein_coding	0	0	1.24330843	0
ENSG00000108840.16	HDAC5	protein_coding	4.987822164	7.617317244	3.459981454	7.193911143
ENSG00000108846.16	ABCC3	protein_coding	57.75809878	65.01587149	88.7514031	53.28038728
ENSG00000108848.16	LUC7L3	protein_coding	7.903515652	8.104932451	7.086827487	8.785945731
ENSG00000108849.8	PPY	protein_coding	0	0	0	0
ENSG00000108852.15	MPP2	protein_coding	2.868364856	3.882731919	3.502778493	1.169160197
ENSG00000108854.16	SMURF2	protein_coding	7.699211421	9.507749845	10.04920026	11.23158858
ENSG00000108861.9	DUSP3	protein_coding	45.03912581	71.7876753	40.87964279	47.68357979
ENSG00000108878.5	CACNG1	protein_coding	0	0	0	0
ENSG00000108883.13	EFTUD2	protein_coding	19.86384334	23.90087343	17.36137621	12.43826155
ENSG00000108924.14	HLF	protein_coding	0.862710681	1.16779924	0.243120376	0
ENSG00000108932.12	SLC16A6	protein_coding	38.14621541	24.68146521	5.273574909	2.346957382
ENSG00000108946.15	PRKAR1A	protein_coding	51.4211486	46.40379798	36.95201604	44.36432447
ENSG00000108947.5	EFNB3	protein_coding	0	2.460512329	2.048984664	0.740904379
ENSG00000108950.12	FAM20A	protein_coding	0	0	0	0
ENSG00000108953.17	YWHAE	protein_coding	203.6811262	195.2504599	158.1273913	157.6438801
ENSG00000108960.9	MMD	protein_coding	99.77831285	84.26002509	72.23104094	61.19178689
ENSG00000108961.14	RANGRF	protein_coding	0	1.857513533	0	1.677991889
ENSG00000108963.19	DPH1	protein_coding	10.84638063	4.255677988	5.315855662	3.844382837
ENSG00000108984.15	MAP2K6	protein_coding	4.210608098	7.124556708	3.856420355	5.005774122
ENSG00000109016.17	DHRS7B	protein_coding	7.908181245	5.709240729	11.88588506	4.72767556
ENSG00000109046.15	WSB1	protein_coding	6.455988372	7.052591489	2.872675546	5.262987812
ENSG00000109047.8	RCVRN	protein_coding	0	0	0	0
ENSG00000109061.10	MYH1	protein_coding	0	0	0	0
ENSG00000109062.12	SLC9A3R1	protein_coding	27.49166453	23.68151071	18.31208867	25.46759814
ENSG00000109063.15	MYH3	protein_coding	0	0.394624359	0	0.35648541
ENSG00000109065.12	NAT9	protein_coding	6.468102802	2.594216097	5.265794862	5.272863619
ENSG00000109066.14	TMEM104	protein_coding	34.90163196	19.75182372	20.33806999	9.162562469
ENSG00000109072.14	VTN	protein_coding	36.84282086	19.39462659	16.43922779	18.77165296
ENSG00000109079.10	TNFAIP1	protein_coding	59.37419369	54.93731205	31.34646221	43.50093655
ENSG00000109083.14	IFT20	protein_coding	9.963279105	8.991125313	5.105000525	5.907030634
ENSG00000109084.14	TMEM97	protein_coding	180.6208077	68.44071713	169.8565614	122.83886
ENSG00000109089.7	CDR2L	protein_coding	30.58426475	33.56762295	17.23789473	15.4986468
ENSG00000109099.16	PMP22	protein_coding	18.27141241	11.41518703	4.911415056	3.208162988
ENSG00000109101.8	FOXN1	protein_coding	0	0	0	0
ENSG00000109103.12	UNC119	protein_coding	4.593892005	14.50977172	5.502067266	7.021852109
ENSG00000109107.14	ALDOC	protein_coding	4.476054806	11.1081016	5.676283701	0
ENSG00000109111.15	SUPT6H	protein_coding	10.2917739	16.56701259	14.42322969	9.523737748
ENSG00000109113.20	RAB34	protein_coding	97.34030176	103.8138051	76.80807905	75.02447537
ENSG00000109118.14	PHF12	protein_coding	6.454348759	6.903199062	7.140863211	4.677023274
ENSG00000109132.7	PHOX2B	protein_coding	0	0	0	0
ENSG00000109133.13	TMEM33	protein_coding	36.2681042	31.17075416	20.44141873	15.2054382
ENSG00000109158.11	GABRA4	protein_coding	0	0	0	0
ENSG00000109163.7	GNRHR	protein_coding	0	0	0.374235273	0.541287706
ENSG00000109171.15	SLAIN2	protein_coding	6.489072793	7.110747968	3.134888049	2.267125102
ENSG00000109180.15	OCIAD1	protein_coding	44.02276813	25.17927763	42.98434267	29.82226569
ENSG00000109181.12	UGT2B10	protein_coding	0	0	0	0
ENSG00000109182.12	CWH43	protein_coding	0	0	0	0
ENSG00000109184.15	DCUN1D4	protein_coding	8.433180766	5.188857476	9.290163645	6.562323689
ENSG00000109189.13	USP46	protein_coding	1.642981331	0.889601759	2.037236691	2.946625442
ENSG00000109193.12	SULT1E1	protein_coding	0	0	0.790491204	0
ENSG00000109205.17	ODAM	protein_coding	0	0	0	0
ENSG00000109208.5	SMR3A	protein_coding	0	0	0	0
ENSG00000109220.11	CHIC2	protein_coding	11.85265121	14.9746022	2.672155182	7.729922083
ENSG00000109255.11	NMU	protein_coding	0	0	0	0
ENSG00000109265.15	CRACD	protein_coding	2.014841766	2.424328324	2.271209103	2.463779451
ENSG00000109270.13	LAMTOR3	protein_coding	6.317428937	1.900338052	3.165002247	4.005581022
ENSG00000109272.4	PF4V1	protein_coding	0	0	0	0
ENSG00000109320.13	NFKB1	protein_coding	11.03140917	24.05799883	8.549089652	7.494098073
ENSG00000109321.11	AREG	protein_coding	167.3259416	99.59530538	53.17377253	47.88714976
ENSG00000109323.11	MANBA	protein_coding	4.231345006	2.470779305	3.366874569	2.637803821
ENSG00000109332.20	UBE2D3	protein_coding	28.22757741	19.95846878	15.41756919	14.70832396
ENSG00000109339.24	MAPK10	protein_coding	0	0	0.077300221	0.111805761
ENSG00000109381.20	ELF2	protein_coding	2.39019235	2.773250345	0.962256816	1.391792338
ENSG00000109390.13	NDUFC1	protein_coding	13.66736574	9.690835466	16.5068504	12.73345882
ENSG00000109424.4	UCP1	protein_coding	0	0	0	0
ENSG00000109436.8	TBC1D9	protein_coding	6.993692195	8.565324751	5.068006503	5.294091654
ENSG00000109445.11	ZNF330	protein_coding	11.52548812	10.40090385	14.94078249	6.576987135
ENSG00000109452.12	INPP4B	protein_coding	1.652152215	5.963782586	3.724742276	5.050692748
ENSG00000109458.8	GAB1	protein_coding	2.310792599	0.521330016	0.488403104	0.470945446
ENSG00000109466.14	KLHL2	protein_coding	8.183125902	6.713334733	4.192882844	6.064516371
ENSG00000109471.5	IL2	protein_coding	0	0	0	0
ENSG00000109472.14	CPE	protein_coding	15.93096646	2.537033552	7.394476234	3.819731456
ENSG00000109475.17	RPL34	protein_coding	67.54692349	54.935764	58.28119116	48.94661647
ENSG00000109501.15	WFS1	protein_coding	10.55516834	6.212127218	16.55402023	6.734098395
ENSG00000109511.12	ANXA10	protein_coding	23.87960611	17.23966808	4.486338969	0
ENSG00000109519.13	GRPEL1	protein_coding	12.97448784	20.81514548	8.93771658	7.051290206
ENSG00000109534.17	GAR1	protein_coding	31.25261688	20.14513149	20.13096134	27.90387734
ENSG00000109536.12	FRG1	protein_coding	1.800901903	3.250362559	4.060095304	4.404341002
ENSG00000109572.14	CLCN3	protein_coding	19.44255292	15.59597467	18.66953654	15.26273972
ENSG00000109576.14	AADAT	protein_coding	5.90477533	1.776208227	2.218698545	8.824994378
ENSG00000109586.12	GALNT7	protein_coding	29.62797141	22.4746312	16.2148826	14.00175397
ENSG00000109606.13	DHX15	protein_coding	25.0551635	17.44233869	16.94590108	13.42229123
ENSG00000109610.6	SOD3	protein_coding	0	0	0	0
ENSG00000109618.13	SEPSECS	protein_coding	1.532059853	0.553028455	1.036198974	0.999160701
ENSG00000109625.19	CPZ	protein_coding	0	0	0	0
ENSG00000109654.16	TRIM2	protein_coding	0	0.488366824	0.203343044	0.441168021
ENSG00000109667.12	SLC2A9	protein_coding	0	0	0	0
ENSG00000109670.16	FBXW7	protein_coding	0.266223134	1.921974108	1.800583299	0.651083473
ENSG00000109674.4	NEIL3	protein_coding	11.03345974	9.956884483	13.00268511	11.44765915
ENSG00000109680.11	TBC1D19	protein_coding	3.531734882	1.912278311	1.194333255	1.727463859
ENSG00000109684.15	CLNK	protein_coding	0	0	0	0
ENSG00000109685.19	NSD2	protein_coding	8.616933338	12.44183593	9.227679753	7.375842884
ENSG00000109686.19	SH3D19	protein_coding	10.54369828	11.21400208	6.154873282	10.13021127
ENSG00000109689.19	STIM2	protein_coding	4.587375256	0.318443706	1.392211238	0.287667329
